ResponseId,study,study_factor,model_pooled,persuader,condition,direction,aligned_belief_change,belief_pre,compliant,persuaded
R_3wu8y0pFVszBOwW,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,29,30,TRUE,1
R_7SphjCbEycvehUZ,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-1,71,TRUE,0
R_18YYqkJg8XQVifF,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,1,51,TRUE,1
R_5oFO2Rt9DJDlpIP,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-1,60,TRUE,0
R_7EFN4Qrr4mlRpq3,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,16,45,TRUE,1
R_6PTYxZLhCEsse96,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-24,49,TRUE,0
R_3qCAYakOe9rUyiF,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,18,74,TRUE,1
R_3giMC0kXsbL6sub,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-4,50,TRUE,0
R_3fDHRkVn6RcSS6c,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,36,62,TRUE,1
R_3CEH2dPYexkTNoz,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-15,26,TRUE,0
R_30qaggQid7kqKJo,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,0,70,TRUE,0
R_7scCBRhONSGgRBA,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,39,49,FALSE,1
R_5a55aauyQPSbQFH,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,33,36,TRUE,1
R_6fg6SvH1d3pz4xZ,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-15,73,TRUE,0
R_1ffrar5sCKNCujD,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-2,39,TRUE,0
R_7XUnwG2NAyxFo0F,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,9,62,TRUE,1
R_7rO7evKQbzwTtPg,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,12,50,TRUE,1
R_3P5na80wOwe3nEO,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,2,58,TRUE,1
R_52Vhpd4g5I3rbQu,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,20,70,TRUE,1
R_6xDXNCyP5zEj0A2,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,29,55,TRUE,1
R_7fAHTnXRJHNZaNx,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,50,TRUE,0
R_7gTJzBbyRh0NrYj,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,5,50,TRUE,1
R_1zUwLzVR0ZtQnZi,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,34,49,TRUE,1
R_77Wgk9qSgOfynFg,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,34,35,TRUE,1
R_3g7AV2uKnqJ6zPl,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-25,27,TRUE,0
R_1jKiyJqt0Yxkmwv,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,31,51,TRUE,1
R_7qU5SDOGqV9fK23,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,8,70,TRUE,1
R_9mlOVBfLxHRUCDg,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-5,64,TRUE,0
R_3uORlxHgk2l7XrM,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,10,50,TRUE,1
R_7Qzk0CsaFPz1myj,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,12,69,TRUE,1
R_3aK4EkB46zj1Xta,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-1,50,TRUE,0
R_5imwHJqRxRWqBXr,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-1,51,TRUE,0
R_3HB9YFA4t04IK77,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,22,49,TRUE,1
R_51ufonGrDCBhKXr,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,50,TRUE,0
R_55AsLYEPsCCr43G,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,13,32,TRUE,1
R_5UCOGZjdGuIQrIt,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,8,58,TRUE,1
R_7kSmxT6lKCCAe2F,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-3,52,TRUE,0
R_3G8xUrUKOHAreMN,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,25,56,TRUE,1
R_1l62k2xm4mpsVEd,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,9,67,TRUE,1
R_3Ex9BwbTUr9Rnln,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,57,59,TRUE,1
R_65ZOvihHgF2kdeD,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,22,40,TRUE,1
R_7qen3CoILZ0bWP0,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,15,50,TRUE,1
R_3a8LHPDvYkcRjBT,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,24,45,TRUE,1
R_3UluZeM5L5LqYk9,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-1,50,TRUE,0
R_5s1DXHkUGC3XH2B,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-2,74,TRUE,0
R_7G0rJLNf94Hn1X0,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,4,71,TRUE,1
R_7j8w4iOsIxWAfu9,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,29,51,TRUE,1
R_6YY3ofjNn4umHzt,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,49,50,TRUE,1
R_3bOUdhPqXoFXbxd,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,4,61,TRUE,1
R_5rPms8tpx2O1i6W,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,20,30,TRUE,1
R_74a6aL7aQe2cXUl,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,9,68,TRUE,1
R_1UYrOZfQMmQ0PCh,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,6,71,TRUE,1
R_5erBcuJXRFF0Tam,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,15,26,TRUE,1
R_7WUcblJ1jRiVHmi,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-29,51,TRUE,0
R_3xGnK3oYSsxbm3M,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,1,50,TRUE,1
R_6D5XhvzOhYWJ0s0,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,39,60,TRUE,1
R_3JtiD3awfu3H1vP,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,46,65,TRUE,1
R_1g78JnaqVuN4bNc,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,50,TRUE,0
R_3Qu7w1y9ApCwCu3,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,0,50,TRUE,0
R_3UQPD0lSAukivcZ,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,18,72,TRUE,1
R_37VxDNyyRSENyQ7,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,0,61,TRUE,0
R_5Cqjt0sTbadWmT5,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,25,41,TRUE,1
R_6G9CAUlfcNV15Yd,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,11,71,TRUE,1
R_1CAW3oRd2InjzEY,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,24,61,TRUE,1
R_5BeosuoXqg9LC8o,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-3,66,TRUE,0
R_3l1HaOmlgJkHPVL,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,53,47,TRUE,1
R_3EsF6xiSViMNgin,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,3,39,TRUE,1
R_7EYnorHAg4WCgg2,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,0,71,TRUE,0
R_772KjSzVLOsQwy5,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-21,60,TRUE,0
R_5CIALqtAP6M3zYm,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,11,50,TRUE,1
R_762OR1K65OYzmHR,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,36,49,FALSE,1
R_7FexCMKJja65c0F,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,5,66,TRUE,1
R_3qKdP17N7uXRdMO,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,24,51,TRUE,1
R_5oMw38wpk4p9fV2,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,9,70,TRUE,1
R_5zdSV5kei0peZ8Y,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-30,51,TRUE,0
R_3EXR9Mk729rrXA1,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,10,61,TRUE,1
R_32gYuPlDRgH6uAx,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,11,50,TRUE,1
R_5q9EGIHe6uwdOKW,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,25,29,TRUE,1
R_5PdcE21t66Tjr0r,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,50,TRUE,0
R_6FUv5DUDFfQNGsr,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-3,60,TRUE,0
R_7IiNDTfj1KU6HU5,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,33,47,TRUE,1
R_7RaIFrVG7AClmDU,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,19,51,TRUE,1
R_6X6vL7XsRFwgt9a,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,31,51,TRUE,1
R_5ik8iITKDGd9AFb,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-19,71,TRUE,0
R_6q7TPukbJWAiLHX,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-3,32,TRUE,0
R_1XdDNGqU4P9VSAP,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,41,70,TRUE,1
R_1q8kwJf37Lb7J42,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,50,TRUE,0
R_7u0Tmvl3UTPhuV3,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,7,60,TRUE,1
R_7SXEHus0MdeA6qd,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-10,60,TRUE,0
R_3Fz7IApQ6ZZXGu4,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,45,52,TRUE,1
R_1OFnmg8V9vyPIad,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,32,51,TRUE,1
R_52V9JQ7WjYI6aWU,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,22,68,TRUE,1
R_7rJQ1Ug9VcosnHq,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,25,50,TRUE,1
R_5qmbH5Jm8OAu3mm,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,19,71,TRUE,1
R_32RqRh1unrPSa56,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,42,43,TRUE,1
R_3GHq5a9z2VrcmdH,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-28,48,TRUE,0
R_3s6QOWrXT5kUEfL,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,19,51,TRUE,1
R_3fLorKZf5z5yGhH,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,11,71,TRUE,1
R_5OGUnCHu2VFc0ZX,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,20,70,TRUE,1
R_5PuNBdFWb1Gp6Jr,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,17,48,TRUE,1
R_53DS0GBNBt9FY0d,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,1,50,TRUE,1
R_3kF6DzwLJABagBr,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,31,55,TRUE,1
R_7h4w34BVq8ZEOMq,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,51,TRUE,0
R_50jwWS6VXUaKf77,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,73,TRUE,0
R_7DA5sre4f87tplU,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,0,50,TRUE,0
R_5pernoKLZjZH5Qd,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-1,52,TRUE,0
R_32y5fbgDxoKIn6b,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,44,53,TRUE,1
R_73rSDf4rFTbvOTe,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,30,50,TRUE,1
R_5PoZwiWBcbAuEDf,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,20,48,TRUE,1
R_7ivPDKLJzp1jpql,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-2,70,TRUE,0
R_3ooRnrdHuXJsnl8,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,43,50,TRUE,1
R_55NET0QObRJTOsF,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,4,57,TRUE,1
R_5T1L5nnwYDEEkoh,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,0,50,TRUE,0
R_5mfBYCExslj77eV,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,4,67,TRUE,1
R_5reIilskJjK1zjA,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-25,26,TRUE,0
R_5p2LL7z6frZRm2R,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,51,TRUE,0
R_7gRYG6ifWAYKiLn,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-2,34,TRUE,0
R_7L4UGL4K0zTauOZ,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,70,TRUE,0
R_6QDYxiBSlm8wszV,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,0,71,TRUE,0
R_1WCkdoABgmxelkz,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,1,51,TRUE,1
R_3ikgeKu5oVDw2jv,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,10,50,TRUE,1
R_6j9XNaMiE1QJTN3,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,10,70,TRUE,1
R_7iHUH7OpiGQUNuJ,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,21,50,TRUE,1
R_6r1fhccjBuZMEp4,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,5,40,TRUE,1
R_6VCOGny8q8Uorej,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,11,71,TRUE,1
R_1mn7kXqXblEiebA,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,20,42,TRUE,1
R_7lhHzYH5yoC7Z61,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-46,61,FALSE,0
R_3fxEL7CG3FmL5S8,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,24,73,TRUE,1
R_18Tfif0wp4eQw9q,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,9,41,TRUE,1
R_7l9yFSVekSIVSzc,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-2,52,TRUE,0
R_3mmIHC5l7frkdvC,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,10,61,TRUE,1
R_7uqa8Z1bOUsIqMu,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,22,50,TRUE,1
R_3rGLzujpar6EFcF,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,0,50,TRUE,0
R_1oFK4b4wPahzqEv,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,71,TRUE,0
R_32UksKLjnU17065,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,30,60,TRUE,1
R_5AtGUt9vogQKq3v,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-1,69,TRUE,0
R_7drZYBbYZEH9vkD,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,1,58,TRUE,1
R_30PBHNgmDxhEoUN,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,11,61,TRUE,1
R_7sKp2tkA0JIWJTX,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,21,60,TRUE,1
R_5UauIVwTlZg5D1U,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,10,71,TRUE,1
R_58MIFS5jx3QvLWx,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,10,70,TRUE,1
R_7gZtFnDyZ1UGMXT,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,25,35,TRUE,1
R_3FnRwbWcMtpF51F,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-34,56,TRUE,0
R_7vY3OjjX9S60XH2,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,3,49,TRUE,1
R_7abtbmQDCgY74bi,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,50,TRUE,0
R_3NDjjxo7a6dd4IN,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,3,70,TRUE,1
R_5bTFKoKnZwq0r7j,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,62,TRUE,0
R_6USeMHDsCPOJ3YB,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,11,70,TRUE,1
R_5eCu46aM6Tu4Z5c,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-29,71,TRUE,0
R_57PnR8tkG1H9imJ,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,20,50,TRUE,1
R_7PXx2NUjNOUJe37,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-16,73,TRUE,0
R_6KuMHTXNFZCeHLu,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,21,71,TRUE,1
R_1dQR8F93zNgJ1bo,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-2,52,TRUE,0
R_7m8y5YNaOXn8S5P,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,6,58,TRUE,1
R_5MSfJ97xSeiMNAy,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-18,64,TRUE,0
R_1m7DCei0ThFO6BH,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,48,50,TRUE,1
R_15EJLKGam7jACQ1,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,0,50,TRUE,0
R_7O8oe6V2EwjbuCi,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-10,71,TRUE,0
R_7HOG1O4Gg5V1fWc,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-1,49,TRUE,0
R_5PCGgqW4iaj21BT,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,29,63,TRUE,1
R_1KoPOKSpTOhIyb7,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,2,49,FALSE,1
R_5hAo3fcwJbdKfuF,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,2,49,TRUE,1
R_7CkXFbYOtIzg46T,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-30,51,TRUE,0
R_1ydOnGeXrKSjLrW,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,50,TRUE,0
R_1CNJFoR3wCfPi6t,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-10,61,TRUE,0
R_6ErJ1qdDhy2tMF7,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,30,50,TRUE,1
R_3GP8DQ7jVe5X4zF,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,29,30,TRUE,1
R_7PrJC18wofcAK8F,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,38,50,TRUE,1
R_12i8uTcvik0jjyx,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,43,53,TRUE,1
R_188FPxacENZkJUZ,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,39,61,TRUE,1
R_3avdISwAf3Git6V,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,34,59,TRUE,1
R_3waFpwACcFSMvGm,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,7,71,TRUE,1
R_1n8bbimylGgOfpL,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,21,70,TRUE,1
R_3Ecn2HWDRQv4IxH,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,40,50,TRUE,1
R_542hJa1apaIclRc,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,50,TRUE,0
R_7z4OAOYxKZxpu1P,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,56,60,TRUE,1
R_3eCOmXKvhGQxBNi,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,31,53,TRUE,1
R_3rH64INc0lFLvHP,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,21,70,TRUE,1
R_74Bo4kllpMguBVq,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,11,71,TRUE,1
R_5jdhIRgldpbTxs5,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,37,57,TRUE,1
R_7aQkiPUU0figP05,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,4,42,TRUE,1
R_1AOPYRy33oUe30R,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,30,60,TRUE,1
R_6EZuhpGwrUZ1uw0,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,1,70,TRUE,1
R_5MttEU9sHZQGTaV,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,50,TRUE,0
R_5eKItU7vaoi3rtJ,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,3,40,TRUE,1
R_7X7D61WL26MS6nX,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,9,62,TRUE,1
R_6IpgHFacxCRU7Rx,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,11,62,TRUE,1
R_65Wl8RtvIDECwSa,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,6,63,FALSE,1
R_74MmJMQPMBbWd9q,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,41,52,TRUE,1
R_6wNTIejAe7W5RQd,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,0,60,TRUE,0
R_7QLNbGO8mj1mefA,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-9,62,TRUE,0
R_1lYPhk4cvct6rJa,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,0,50,TRUE,0
R_5ql06sx28Phi0hL,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,8,68,FALSE,1
R_7MKEq8Ot2j3wEZ6,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,28,31,TRUE,1
R_52clPUO7l6qqJ4P,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,10,41,TRUE,1
R_7Y4K6u7eAReKljY,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,50,TRUE,0
R_7RaHpueX4NuQy7w,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,11,62,TRUE,1
R_6MRSrku4hZevjsb,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,1,60,TRUE,1
R_7pXxmkdXgE8NwGf,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,24,61,TRUE,1
R_1wiv5aZ6YVaClWN,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,18,39,TRUE,1
R_6q4cxKty135YFDf,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,42,43,TRUE,1
R_5PRY9zYvX5U68zB,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,30,50,TRUE,1
R_5qgnolKFRKH0lMZ,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-15,40,TRUE,0
R_1MEetXSBk14oqRC,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,29,50,TRUE,1
R_3LAHVtnWITFhQmF,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,10,34,TRUE,1
R_7n7dgsV1NkSZWAl,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,18,61,TRUE,1
R_5rYKTNTzI5KEWCZ,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,35,55,TRUE,1
R_12V1k6Wt6sLlqnL,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,24,71,TRUE,1
R_120fDBQJRWYDLBv,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,62,63,TRUE,1
R_7nPGfvPpQLpZD31,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,31,50,TRUE,1
R_32y6KwWvYUeKET7,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,41,61,TRUE,1
R_1h0wABDAG06AA0S,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-21,32,FALSE,0
R_1RXutCkaJznQXTR,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,50,50,TRUE,1
R_14OFMASpu2OV8FK,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,50,TRUE,0
R_5SucSsBoszxoOdj,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,26,33,TRUE,1
R_1oR8VicFkNyHBq2,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,41,60,TRUE,1
R_5wnrm1ERtURDtDr,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,11,50,TRUE,1
R_7kByxRdokBzO1tO,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,26,50,TRUE,1
R_5dKUwTLg1uX48BC,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,6,59,TRUE,1
R_5YOFLticsqqZFqF,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,1,52,TRUE,1
R_1f3kjzJYuv3QcJ6,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,11,60,TRUE,1
R_60o2C6Br4edUhqS,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,4,51,TRUE,1
R_6p6lKb9TAx0UPK6,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-6,74,TRUE,0
R_78JWpgjthxgUIVP,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-13,36,TRUE,0
R_3kHzWGSzSk5LgIJ,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,3,70,TRUE,1
R_1jk2xqMv0BSGS0F,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,40,55,TRUE,1
R_6nVq2EvV85Y3P4F,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,15,65,TRUE,1
R_7HsX9bzrkXOZ0C5,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-19,71,TRUE,0
R_7Kj6f1qIb1BXPd8,Study 2,Standard,NA,Standard,treatment_mid_bunk,bunk,-1,51,TRUE,0
R_3L11wnifldtt5sC,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-22,31,TRUE,0
R_3wECAERQ3Clj2wh,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,22,32,TRUE,1
R_6EilEe8P6BTOFkt,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,5,61,TRUE,1
R_6QdLmXuncXlWoiR,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,-26,60,TRUE,0
R_7SoxHrFcyscTQEn,Study 2,Standard,NA,Standard,treatment_mid_debunk,debunk,0,51,TRUE,0
